Owner,Count,Owner Dependent Count,Active,Organization,Membership Count
systemjs,9,739,0.2222222222222222,True,3
nak2k,9,2,0.8888888888888888,False,
betajs,9,3,0.8888888888888888,True,1
aldryn,9,4,0.8888888888888888,True,3
zertosh,9,33514,0.3333333333333333,False,
yii2mod,9,5,0.4444444444444444,True,2
wojtekmaj,9,77,0.8888888888888888,False,
Guzzle3,9,44,0.0,True,0
flatiron,9,1571,0.2222222222222222,True,7
mgcrea,9,36,0.3333333333333333,False,
chjj,9,403,0.5555555555555556,False,
tencentyun,9,35,0.7777777777777778,True,7
AndreasMadsen,9,176,0.5555555555555556,False,
walmartlabs,9,61,0.5555555555555556,True,16
plotly,9,64,0.8888888888888888,True,16
typicode,9,6227,0.7777777777777778,False,
barryvdh,9,269,0.8888888888888888,False,
cujojs,9,6113,0.3333333333333333,True,5
alecthomas,9,77,0.5555555555555556,False,
myint,9,31,0.5555555555555556,False,
acornjs,9,44346,1.0,True,2
bespokejs,9,4,0.2222222222222222,True,2
shannonmoeller,9,443,0.5555555555555556,False,
vasturiano,9,5,1.0,False,
yajra,9,124,1.0,False,
dcuddeback,9,42,0.3333333333333333,False,
valor-software,9,291,1.0,True,20
TeamWertarbyte,9,41,0.8888888888888888,True,3
opentracing,9,542,1.0,True,11
go-macaron,9,13,0.0,True,2
tjfontaine,9,2382,0.0,False,
fgnass,9,16270,0.4444444444444444,False,
phug-php,9,3,1.0,True,1
coz-labo,9,6,0.1111111111111111,True,0
sass,9,15090,0.8888888888888888,True,20
airlift,9,12,0.5555555555555556,True,7
Pylons,9,83,0.4444444444444444,True,44
jbenet,9,27,0.1111111111111111,False,
jhermsmeier,9,73,0.7777777777777778,False,
tiaanduplessis,9,10,1.0,False,
seaneking,9,64,0.1111111111111111,False,
ef4,9,285,0.7777777777777778,False,
joeferner,9,1976,0.3333333333333333,False,
ded,9,871,0.3333333333333333,False,
berkshelf,9,25,0.4444444444444444,True,0
flumedb,9,13,1.0,True,0
suitcss,9,10,0.4444444444444444,True,2
michaelrhodes,9,299,0.2222222222222222,False,
Tencent,9,43,1.0,True,4
deepsweet,9,132,0.5555555555555556,False,
sidorares,9,984,0.5555555555555556,False,
jfmengels,9,359,0.4444444444444444,False,
web-token,9,11,1.0,True,1
tjmehta,9,80,0.3333333333333333,False,
davglass,9,3112,0.4444444444444444,False,
benjamn,9,28279,0.8888888888888888,False,
STRML,9,26456,0.5555555555555556,False,
joliss,9,1810,0.1111111111111111,False,
xpl,9,20,1.0,False,
faceyspacey,9,60,0.7777777777777778,False,
apotonick,9,322,0.2222222222222222,False,
phpactor,9,3,0.8888888888888888,True,0
gtk-rs,9,40,1.0,True,6
collectiveidea,9,70,0.7777777777777778,True,7
netlify,9,211,0.8888888888888888,True,14
prometheus,9,289,1.0,True,20
IndigoUnited,9,2812,0.8888888888888888,True,6
ibi-group,9,2,1.0,True,5
ant-design,9,860,1.0,True,17
martinandert,9,160,0.6666666666666666,False,
FriendsOfBehat,9,33,0.7777777777777778,True,4
onury,9,31,1.0,False,
mateodelnorte,9,7,0.8888888888888888,False,
xudafeng,9,13,0.4444444444444444,False,
ahoward,9,148,0.2222222222222222,False,
PeculiarVentures,9,40,1.0,True,0
Yomguithereal,9,145,0.6666666666666666,False,
simov,9,435,0.6666666666666666,False,
twilio,9,155,0.8888888888888888,True,23
olalonde,9,104,0.1111111111111111,False,
eclipse,9,200,1.0,True,109
bos,9,155,0.5555555555555556,False,
zalmoxisus,9,698,0.7777777777777778,False,
desandro,9,124,0.4444444444444444,False,
spring-cloud,9,200,1.0,True,7
telerik,9,16,1.0,True,17
stereobooster,9,10,0.1111111111111111,False,
eslint,9,29156,0.8888888888888888,True,25
dwavesystems,9,6,1.0,True,8
cloudfoundry,9,8,0.5555555555555556,True,366
adaltas,9,1399,1.0,True,0
JuliaIO,9,15,0.6666666666666666,True,10
mjackson,9,5498,0.2222222222222222,False,
Codeception,9,242,0.8888888888888888,True,7
stevemao,9,12907,0.2222222222222222,False,
AzureAD,9,133,1.0,True,82
juju,8,106,0.5,True,37
trentm,8,36436,0.375,False,
storybook-eol,8,26,0.0,True,1
typhonjs-node-escomplex,8,35,1.0,True,1
stephenplusplus,8,601,0.375,False,
goto-bus-stop,8,908,1.0,False,
lovell,8,14876,0.625,False,
jpush,8,24,1.0,True,8
slog-rs,8,59,1.0,True,0
funcool,8,4,0.75,True,3
slimphp,8,313,0.5,True,6
colorjs,8,43363,0.875,True,9
arjunmehta,8,8,0.0,False,
Akryum,8,65,0.875,False,
skpm,8,28,1.0,True,2
omniauth,8,351,0.75,True,5
benjycui,8,38,0.625,False,
ikatyang,8,19,0.625,False,
inukshuk,8,12,0.625,False,
mixpanel,8,17,0.75,True,4
DockYard,8,50,0.625,True,27
DoctorMcKay,8,9,0.875,False,
moxystudio,8,41177,1.0,True,5
gucong3000,8,977,1.0,False,
jcabi,8,8,1.0,True,4
keymetrics,8,172,0.75,True,3
jeffbski,8,245,0.375,False,
cnpm,8,60,0.5,True,8
mourner,8,318,0.75,False,
html-next,8,7,1.0,True,1
rehypejs,8,352,1.0,True,4
sourcegraph,8,6,0.75,True,12
JamieMason,8,47,0.75,False,
sapegin,8,123,0.75,False,
rsuite,8,5,1.0,True,4
apioo,8,2,0.5,True,1
othiym23,8,1486,0.5,False,
alanshaw,8,12,0.375,False,
regexhq,8,32669,0.0,True,9
middleman,8,541,0.375,True,9
ElemeFE,8,747,0.875,True,2
offirgolan,8,20,1.0,False,
Turfjs,8,126,0.125,True,10
c9,8,3,1.0,True,7
tildeio,8,12409,0.875,True,4
ops4j,8,20,0.5,True,70
pouchdb-community,8,12,0.625,True,3
octokit,8,2003,1.0,True,20
GoogleChrome,8,5372,0.875,True,69
aspnet,8,1138,1.0,True,99
hex7c0,8,12,0.75,False,
dkubb,8,264,0.0,False,
click-contrib,8,46,0.75,True,4
grpc,8,1557,1.0,True,33
plone,8,13,0.875,True,253
godaddy,8,25,0.625,True,46
cbeer,8,21,0.625,False,
miguelgrinberg,8,290,0.75,False,
yui,8,67,0.5,True,6
pallets,8,2976,0.875,True,15
Fody,8,113,1.0,True,6
swagger-api,8,211,0.875,True,2
artf,8,8,0.75,False,
klahnakoski,8,4,1.0,False,
ripple,8,16,0.625,True,7
camptocamp,8,31,0.125,True,30
kt3k,8,7,0.5,False,
imrefazekas,8,2,1.0,False,
jruby,8,35,0.875,True,31
easy-swoole,8,8,1.0,True,0
pgilad,8,44,0.375,False,
easy-team,8,5,1.0,True,0
maxmind,8,62,1.0,True,6
bigeasy,8,92,0.75,False,
patternfly,8,24,1.0,True,49
froala,8,23,1.0,True,4
svgdotjs,8,45,1.0,True,4
shellscape,8,5923,1.0,False,
uber-web,8,44,1.0,True,8
cldwalker,8,192,0.0,False,
JS-DevTools,8,11470,1.0,True,2
vitaly-t,8,240,0.875,False,
botman,8,16,1.0,True,2
kesla,8,1503,0.25,False,
vitalets,8,25,1.0,False,
sabre-io,8,39,0.75,True,9
walkor,8,47,0.75,False,
commenthol,8,583,1.0,False,
stoeffel,8,180,0.25,False,
maxtaco,8,97,0.125,False,
rdf-ext,8,11,0.125,True,2
tomchentw,8,344,0.375,False,
php-api-clients,8,4,0.625,True,1
saltstack,8,11,0.75,True,27
benbria,8,169,0.625,True,4
jfromaniello,8,17733,0.75,False,
theKashey,8,79,1.0,False,
brianloveswords,8,6474,0.375,False,
xojs,8,1454,1.0,True,3
bachya,8,8,1.0,False,
transitive-bullshit,8,13,1.0,False,
metosin,8,12,0.75,True,6
lennym,8,11,0.5,False,
cipchk,8,18,1.0,False,
babel-utils,8,218,0.625,True,3
image-js,8,7,0.375,True,5
mattn,8,361,0.875,False,
fb55,8,22609,1.0,False,
uport-project,8,9,0.875,True,2
bahamas10,8,157,0.125,False,
lepture,8,413,0.625,False,
plantain-00,8,2,0.875,False,
RustCrypto,8,178,1.0,True,3
JuliaOpt,8,10,0.875,True,13
rhysd,8,46,0.875,False,
rust-num,8,649,1.0,True,2
jxnblk,8,140,0.875,False,
toy,8,22,0.625,False,
mikermcneil,8,57,0.5,False,
jpillora,8,1400,0.125,False,
faye,8,21772,0.25,False,
zendesk,8,20,0.75,True,54
RustAudio,8,21,0.875,True,11
jeroen,8,43,0.75,False,
parshap,8,896,0.25,False,
rubyworks,8,356,0.125,True,1
rust-lang,8,1200,1.0,True,94
insin,8,201,0.625,False,
ndhoule,8,6,0.0,False,
gr2m,8,1374,0.75,False,
fpco,8,24,0.875,True,14
dwyl,8,542,0.625,True,176
trailblazer,8,295,0.375,True,6
inuitcss,8,11,0.125,True,5
couchbase,8,18,1.0,True,31
parro-it,8,140,0.5,False,
4Catalyzer,8,19,1.0,True,4
weavejester,8,48,0.625,False,
mbostock,8,791,0.125,False,
bcherny,8,85,0.75,False,
lazd,8,1376,0.5,False,
watson-developer-cloud,8,62,1.0,True,26
robtweed,8,4,0.5,False,
laravel-admin-extensions,8,9,1.0,True,6
codemix,8,83,0.5,True,2
NodeBB,8,7,1.0,True,4
dollarshaveclub,7,22,0.8571428571428571,True,6
gonum,7,7,0.42857142857142855,True,8
pofider,7,4,0.7142857142857143,False,
sphinx-contrib,7,63,0.8571428571428571,True,8
hiddentao,7,31223,0.7142857142857143,False,
AltThree,7,3,1.0,True,3
csstools,7,5114,1.0,True,0
kanety,7,2,1.0,False,
MurhafSousli,7,19,1.0,False,
hibernate,7,714,0.7142857142857143,True,29
ts-common,7,2,1.0,True,1
ndmitchell,7,24,0.8571428571428571,False,
ARMmbed,7,8,1.0,True,29
jnordberg,7,94,0.5714285714285714,False,
muaz-khan,7,28,1.0,False,
peek,7,9,0.2857142857142857,True,1
tidwall,7,33,0.7142857142857143,False,
es128,7,38059,0.14285714285714285,False,
electerious,7,23520,0.8571428571428571,False,
GaloisInc,7,22,0.8571428571428571,True,15
pouchdb,7,592,0.42857142857142855,True,16
miguelmota,7,55,0.7142857142857143,False,
jchip,7,3,1.0,False,
hemanth,7,59,0.0,False,
AArnott,7,24,0.7142857142857143,False,
pivotal-cf,7,11,0.5714285714285714,True,268
cssstats,7,22,0.2857142857142857,True,4
react-bootstrap,7,4689,0.42857142857142855,True,19
Wizcorp,7,47,0.42857142857142855,True,5
at-import,7,48,0.0,True,6
blueimp,7,396,0.5714285714285714,False,
camunda,7,5,1.0,True,30
ralphtheninja,7,1743,0.8571428571428571,False,
schneems,7,38,0.7142857142857143,False,
react-tools,7,157,1.0,True,2
popomore,7,49,0.2857142857142857,False,
mmckegg,7,14,0.14285714285714285,False,
jeremykenedy,7,4,0.8571428571428571,False,
r-dbi,7,29,1.0,True,5
nteract,7,7,0.7142857142857143,True,50
callstack,7,56,1.0,True,19
adamchainz,7,40,0.5714285714285714,False,
stevelacy,7,578,0.8571428571428571,False,
mybatis,7,727,0.8571428571428571,True,16
mikaelbr,7,17397,0.8571428571428571,False,
http-interop,7,24,0.8571428571428571,True,2
wankdanker,7,5,0.42857142857142855,False,
pattern-lab,7,13,0.7142857142857143,True,7
scrapy,7,164,0.7142857142857143,True,15
stellar,7,32,1.0,True,9
guigrpa,7,173,0.7142857142857143,False,
mwmiller,7,3,1.0,False,
JuliaStats,7,19,1.0,True,17
ivopetkov,7,10,1.0,False,
nhnent,7,23,1.0,True,0
mrmlnc,7,10507,0.14285714285714285,False,
sakejs,7,4,0.8571428571428571,True,1
limoncello-php-dist,7,2,1.0,True,0
vesln,7,572,0.8571428571428571,False,
unifiedjs,7,2306,1.0,True,9
reduxjs,7,7331,1.0,True,3
unindented,7,3191,0.42857142857142855,False,
develar,7,416,1.0,False,
neogeek,7,17,0.42857142857142855,False,
kadirahq,7,52,0.2857142857142857,True,0
ReactTraining,7,6667,0.8571428571428571,True,2
ape-labo,7,6,0.42857142857142855,True,0
bruderstein,7,22,0.2857142857142857,False,
aduth,7,14,0.7142857142857143,False,
nodejs,7,41678,0.8571428571428571,True,353
wilmoore,7,50,0.14285714285714285,False,
mongoid,7,15,0.5714285714285714,True,1
flori,7,2175,0.42857142857142855,False,
Floby,7,26,0.2857142857142857,False,
jenssegers,7,49,1.0,False,
brigade,7,255,0.8571428571428571,True,1
zeekay,7,7,0.2857142857142857,False,
collectionspace,7,2,1.0,True,8
react-navigation,7,974,1.0,True,12
trntv,7,7,0.8571428571428571,False,
klarna,7,6,1.0,True,25
whitfin,7,11,0.7142857142857143,False,
pingcap,7,11,0.7142857142857143,True,56
bezoerb,7,53,0.5714285714285714,False,
cpsubrian,7,342,0.14285714285714285,False,
mwilliamson,7,44,0.14285714285714285,False,
alessioalex,7,261,0.14285714285714285,False,
nov,7,23,0.42857142857142855,False,
slackapi,7,128,1.0,True,10
M6Web,7,8,0.7142857142857143,True,7
Jason3S,7,12,1.0,False,
ptaoussanis,7,30,0.7142857142857143,False,
shouldjs,7,2213,0.14285714285714285,True,3
sstephenson,7,268,0.0,False,
cozy,7,17,1.0,True,3
ngryman,7,109,0.5714285714285714,False,
marmelab,7,38,1.0,True,7
webcomponents,7,215,1.0,True,15
istanbuljs,7,22531,0.8571428571428571,True,16
tuupola,7,12,1.0,False,
roryrjb,7,1435,0.7142857142857143,False,
souporserious,7,89,0.5714285714285714,False,
consolidation,7,128,1.0,True,3
iopipe,7,2,0.8571428571428571,True,2
openshift,7,18,0.8571428571428571,True,173
twbs,7,8389,0.8571428571428571,True,17
apigee-127,7,55,1.0,True,5
markdalgleish,7,288,0.42857142857142855,False,
kvesteri,7,79,0.7142857142857143,False,
TarikHuber,7,4,0.8571428571428571,False,
swimlane,7,73,0.8571428571428571,True,8
pex-gl,7,4,0.8571428571428571,True,0
composer,7,789,0.8571428571428571,True,6
applitools,7,3,1.0,True,6
python-trio,7,18,0.8571428571428571,True,17
jsonresume,7,8,0.42857142857142855,True,11
magento,7,73,0.8571428571428571,True,150
opal,7,18,1.0,True,4
streamich,7,93,0.8571428571428571,False,
mikeal,7,15475,0.42857142857142855,False,
cedx,7,3,1.0,False,
pnpm,7,21,1.0,True,3
koa-modules,7,63,0.0,True,2
mrkkrp,7,29,1.0,False,
itgalaxy,7,154,1.0,True,3
tendermint,7,23,0.7142857142857143,True,11
celluloid,7,79,0.14285714285714285,True,11
keystonejs,7,21,0.2857142857142857,True,27
probot,7,62,1.0,True,4
deadtrickster,7,402,1.0,False,
rtomayko,7,3708,0.2857142857142857,False,
digitalbazaar,7,19111,1.0,True,3
twisted,7,211,0.7142857142857143,True,17
benoitc,7,1430,0.7142857142857143,False,
EOSIO,7,92,1.0,True,0
buildo,7,21,0.8571428571428571,True,9
test-kitchen,7,53,0.7142857142857143,True,17
gamestdio,7,15,0.7142857142857143,True,1
shipshapecode,7,147,1.0,True,1
fuel,7,6,1.0,True,2
bitovi,7,34,1.0,True,7
eight04,7,3,1.0,False,
balena-io,7,4,1.0,True,16
balena-io-modules,7,6,1.0,True,3
codenautas,7,2,0.8571428571428571,True,8
shakacode,7,131,0.42857142857142855,True,14
alexgorbatchev,7,3867,0.5714285714285714,False,
radubrehar,7,142,0.0,False,
matomo-org,7,21,1.0,True,18
spotify,7,26,0.8571428571428571,True,82
fabric8-ui,7,6,1.0,True,14
CodeGator,7,2,1.0,True,0
voku,7,18,1.0,False,
donejs,7,3,1.0,True,6
gre,7,214,0.5714285714285714,False,
dg,7,16,1.0,False,
haskell-servant,7,31,1.0,True,7
gagle,7,517,0.0,False,
davidmarkclements,7,1062,1.0,False,
Munter,7,199,0.42857142857142855,False,
jpadilla,7,534,0.42857142857142855,False,
Masterminds,7,112,0.7142857142857143,True,4
jescalan,7,560,0.14285714285714285,False,
jgm,7,293,0.7142857142857143,False,
sensiolabs,7,605,0.7142857142857143,True,10
nuxt,7,938,0.8571428571428571,True,8
natecavanaugh,7,14,0.14285714285714285,False,
influxdata,7,55,0.8571428571428571,True,22
cloudinary,7,333,1.0,True,1
Nexmo,7,140,1.0,True,11
felixfbecker,7,238,1.0,False,
tmm1,7,2187,0.42857142857142855,False,
RhubarbPHP,7,2,0.7142857142857143,True,2
smart-table,7,3,1.0,True,0
geocoder-php,7,27,1.0,True,12
mbj,7,76,0.42857142857142855,False,
coleifer,7,111,1.0,False,
ragingwind,7,4,0.14285714285714285,False,
videogular,7,6,0.14285714285714285,True,6
jantimon,7,17947,0.8571428571428571,False,
orta,7,308,0.7142857142857143,False,
cypress-io,7,430,0.8571428571428571,True,10
memio,7,4,0.8571428571428571,True,1
dask,7,145,0.8571428571428571,True,21
wordpress-mobile,7,4,0.8571428571428571,True,14
highcharts,6,154,0.8333333333333334,True,2
frictionlessdata,6,11,1.0,True,6
fivdi,6,29,1.0,False,
napalm-automation,6,5,0.16666666666666666,True,4
jarektkaczyk,6,9,1.0,False,
minio,6,32,0.6666666666666666,True,12
chrisguttandin,6,2,1.0,False,
donmccurdy,6,11,1.0,False,
cscott,6,12888,0.6666666666666666,False,
Skyscanner,6,14,1.0,True,23
h2non,6,26,0.6666666666666666,False,
scottgonzalez,6,2622,0.3333333333333333,False,
javan,6,68,0.5,False,
puli,6,5,0.0,True,2
minkphp,6,197,0.8333333333333334,True,3
chenglou,6,426,0.5,False,
bodil,6,14,0.3333333333333333,False,
infrablocks,6,3,1.0,True,0
justadudewhohacks,6,10,1.0,False,
marcello3d,6,70,0.0,False,
static-dev,6,6,0.6666666666666666,True,1
archiverjs,6,2118,0.5,True,1
kevmoo,6,5,1.0,False,
webmozart,6,4521,0.16666666666666666,False,
Stebalien,6,246,0.8333333333333334,False,
ztellman,6,14,0.6666666666666666,False,
hubotio,6,53,0.6666666666666666,True,1
ngaut,6,3,0.3333333333333333,False,
kgryte,6,5,0.0,False,
caolan,6,43014,0.6666666666666666,False,
mcasimir,6,185,0.3333333333333333,False,
sarugaku,6,9,1.0,True,3
solid,6,12,0.6666666666666666,True,12
andywer,6,36,0.8333333333333334,False,
AriaMinaei,6,16408,0.5,False,
handsontable,6,15,0.8333333333333334,True,7
okonet,6,4676,1.0,False,
ctrlplusb,6,46,1.0,False,
sensu-plugins,6,14,0.8333333333333334,True,9
bojand,6,1503,0.8333333333333334,False,
r-spatial,6,52,1.0,True,9
jupyterhub,6,13,0.8333333333333334,True,13
webdriverio-boneyard,6,74,1.0,True,0
Updater,6,12,0.6666666666666666,True,1
coapp-packages,6,6,0.0,True,5
Spomky-Labs,6,18,0.8333333333333334,True,1
dhis2,6,10,0.6666666666666666,True,17
tsuyoshiwada,6,22,0.8333333333333334,False,
docopt,6,58,1.0,True,15
roots,6,28,0.6666666666666666,True,14
intercom,6,26,1.0,True,74
boblauer,6,535,0.6666666666666666,False,
martinheidegger,6,874,0.16666666666666666,False,
cartalyst,6,26,0.6666666666666666,True,27
nfriedly,6,89,0.6666666666666666,False,
edwardhotchkiss,6,55,0.16666666666666666,False,
vmware,6,101,0.8333333333333334,True,91
arthurvr,6,1864,0.0,False,
aragon,6,9,1.0,True,13
librariesio,6,4,0.8333333333333334,True,1
IdentityServer,6,21,0.8333333333333334,True,3
gulp-community,6,2520,0.6666666666666666,True,3
node-webot,6,6,0.3333333333333333,True,7
meteor,6,154,0.8333333333333334,True,13
fabiospampinato,6,2,1.0,False,
Gregwar,6,48,0.8333333333333334,False,
houdunwang,6,3,0.6666666666666666,False,
yihui,6,7,0.8333333333333334,False,
webvimark,6,5,0.16666666666666666,False,
mgechev,6,4948,1.0,False,
marionebl,6,1301,0.5,False,
cartant,6,39,1.0,False,
arquillian,6,61,0.5,True,37
Houfeng,6,11,0.5,False,
SonarSource,6,80,0.8333333333333334,True,10
openzipkin,6,42,0.8333333333333334,True,18
kiegroup,6,30,1.0,True,39
spf13,6,542,0.8333333333333334,False,
grommet,6,25,0.8333333333333334,True,4
yii2tech,6,8,1.0,True,1
jest-community,6,1741,1.0,True,11
testdouble,6,114,0.8333333333333334,True,23
ddfreyne,6,23,0.8333333333333334,False,
Macil,6,19,1.0,False,
absinthe-graphql,6,31,1.0,True,3
zeromq,6,469,1.0,True,50
shurcooL,6,86,0.5,True,1
azz,6,581,1.0,False,
unexpectedjs,6,80,0.8333333333333334,True,6
rafrex,6,110,0.3333333333333333,False,
oliviertassinari,6,5937,0.6666666666666666,False,
spyder-ide,6,57,0.8333333333333334,True,13
skratchdot,6,46,0.5,False,
xamarin,6,146,1.0,True,110
jscs-dev,6,1290,0.16666666666666666,True,6
folktale,6,19,0.5,True,2
gionkunz,6,151,0.5,False,
gfx-rs,6,33,0.8333333333333334,True,8
jnr,6,11,0.6666666666666666,True,4
milesj,6,5,1.0,False,
kipcole9,6,6,1.0,False,
octet-stream,6,26,0.6666666666666666,False,
fnando,6,54,0.5,False,
dcousens,6,149,0.6666666666666666,False,
workshopper,6,13,0.3333333333333333,True,21
Qix-,6,43432,1.0,False,
EdgeApp,6,4,1.0,True,2
erikras,6,547,0.6666666666666666,False,
nunomaduro,6,1513,1.0,False,
vilic,6,1030,0.3333333333333333,False,
trendmicro-frontend,6,10,0.8333333333333334,True,4
mikeerickson,6,70,0.8333333333333334,False,
nkbt,6,299,0.8333333333333334,False,
rtfeldman,6,252,0.8333333333333334,False,
theseer,6,3409,0.3333333333333333,False,
sanctuary-js,6,44,1.0,True,13
Quobject,6,4,1.0,True,0
cowboy,6,17733,0.16666666666666666,False,
mvqn,6,3,1.0,True,0
jeffijoe,6,25,1.0,False,
w8r,6,11,0.6666666666666666,False,
supershabam,6,12,0.0,False,
ndaidong,6,6,0.6666666666666666,False,
joneit,6,4,0.16666666666666666,False,
jsoverson,6,282,0.16666666666666666,False,
imgix,6,15,1.0,True,0
pinterest,6,26,1.0,True,19
decred,6,4,0.3333333333333333,True,43
alexmingoia,6,813,0.3333333333333333,False,
xuopled,6,5,0.6666666666666666,False,
jslicense,6,34097,0.6666666666666666,True,7
ember-intl,6,17,0.3333333333333333,True,2
bluelovers,6,2,1.0,False,
conventional-changelog,6,3017,0.8333333333333334,True,11
sdispater,6,60,1.0,False,
anthonyshort,6,14,0.0,False,
elm-lang,6,28,1.0,True,7
mikepenz,6,24,1.0,False,
graphql,6,2319,1.0,True,7
aMarCruz,6,159,0.8333333333333334,False,
cornerstonejs,6,10,1.0,True,6
egeloen,6,13,0.5,False,
net-ssh,6,751,0.6666666666666666,False,
granam,6,3,1.0,True,0
contain-rs,6,488,0.6666666666666666,True,1
18F,6,6,0.16666666666666666,True,119
calipersjs,6,40,0.16666666666666666,True,4
y-js,6,5,0.5,True,5
npm-dom,6,6223,0.16666666666666666,True,8
hadley,6,92,0.5,False,
savonrb,6,48,0.5,True,4
phalcon,6,16,1.0,True,17
localheinz,6,14,1.0,False,
deoxxa,6,10547,0.16666666666666666,False,
fontello,6,101,0.16666666666666666,True,3
sanity-io,6,7,0.6666666666666666,True,12
tmpvar,6,8958,0.16666666666666666,False,
Danielhiversen,6,10,1.0,False,
opentok,6,4,0.5,True,8
brianegan,6,30,1.0,False,
primer,6,85,0.3333333333333333,True,14
pyexcel,6,15,1.0,True,1
MatAtBread,6,1039,0.8333333333333334,False,
tracker1,6,1574,0.3333333333333333,False,
Matt-Esch,6,3386,0.16666666666666666,False,
django,6,2388,1.0,True,56
teambition,6,10274,0.8333333333333334,True,8
suarasaur,6,3940,0.16666666666666666,,
gaptree,6,2,1.0,True,0
raml-org,6,12,1.0,True,2
purescript-node,6,8,1.0,True,2
